Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,date
2025-03-24 10:12:00-04:00,5798.5,5800.75,5796.0,5800.5,3410,0.0,0.0,2025-03-24
2025-03-24 10:13:00-04:00,5800.5,5802.25,5800.5,5802.25,2879,0.0,0.0,2025-03-24
2025-03-24 10:14:00-04:00,5802.0,5803.5,5801.5,5803.0,2459,0.0,0.0,2025-03-24
2025-03-24 10:15:00-04:00,5803.0,5805.0,5802.25,5803.5,5140,0.0,0.0,2025-03-24
2025-03-24 10:16:00-04:00,5803.5,5805.0,5802.0,5804.75,3713,0.0,0.0,2025-03-24
2025-03-24 10:17:00-04:00,5804.75,5804.75,5802.75,5804.25,2311,0.0,0.0,2025-03-24
2025-03-24 10:18:00-04:00,5804.25,5805.0,5801.75,5803.25,2995,0.0,0.0,2025-03-24
2025-03-24 10:19:00-04:00,5803.25,5805.5,5803.25,5804.75,2736,0.0,0.0,2025-03-24
2025-03-24 10:20:00-04:00,5804.75,5805.0,5803.5,5804.75,2551,0.0,0.0,2025-03-24
2025-03-24 10:21:00-04:00,5804.75,5807.25,5804.75,5806.5,3690,0.0,0.0,2025-03-24
2025-03-24 10:22:00-04:00,5806.5,5807.5,5806.0,5807.25,2458,0.0,0.0,2025-03-24
2025-03-24 10:23:00-04:00,5807.0,5807.25,5805.25,5806.75,2167,0.0,0.0,2025-03-24
2025-03-24 10:24:00-04:00,5806.5,5807.5,5806.25,5807.0,1916,0.0,0.0,2025-03-24
2025-03-24 10:25:00-04:00,5806.25,5807.5,5804.5,5807.25,3313,0.0,0.0,2025-03-24
2025-03-24 10:26:00-04:00,5807.25,5808.0,5806.25,5807.75,2906,0.0,0.0,2025-03-24
2025-03-24 10:27:00-04:00,5807.75,5808.0,5805.75,5805.75,2273,0.0,0.0,2025-03-24
2025-03-24 10:28:00-04:00,5805.75,5807.25,5805.5,5807.25,2746,0.0,0.0,2025-03-24
2025-03-24 10:29:00-04:00,5807.25,5807.25,5805.25,5805.75,2202,0.0,0.0,2025-03-24
2025-03-24 10:30:00-04:00,5806.0,5806.0,5803.75,5805.5,3318,0.0,0.0,2025-03-24
2025-03-24 10:31:00-04:00,5805.75,5805.75,5802.5,5804.25,2857,0.0,0.0,2025-03-24
2025-03-24 10:32:00-04:00,5804.0,5807.25,5804.0,5805.25,3796,0.0,0.0,2025-03-24
2025-03-24 10:33:00-04:00,5805.25,5805.75,5803.0,5803.25,2717,0.0,0.0,2025-03-24
2025-03-24 10:34:00-04:00,5802.75,5805.0,5802.25,5804.75,3856,0.0,0.0,2025-03-24
2025-03-24 10:35:00-04:00,5804.75,5805.5,5802.25,5804.0,3436,0.0,0.0,2025-03-24
2025-03-24 10:36:00-04:00,5803.75,5807.0,5803.25,5806.5,2414,0.0,0.0,2025-03-24
2025-03-24 10:37:00-04:00,5806.5,5806.5,5804.75,5806.25,1779,0.0,0.0,2025-03-24
2025-03-24 10:38:00-04:00,5806.25,5806.25,5803.75,5804.25,1793,0.0,0.0,2025-03-24
2025-03-24 10:39:00-04:00,5804.25,5804.25,5801.25,5802.0,2911,0.0,0.0,2025-03-24
2025-03-24 10:40:00-04:00,5802.25,5803.5,5801.75,5803.5,2788,0.0,0.0,2025-03-24
2025-03-24 10:41:00-04:00,5803.25,5804.0,5802.5,5803.0,2027,0.0,0.0,2025-03-24
2025-03-24 10:42:00-04:00,5803.25,5804.25,5802.5,5803.5,1703,0.0,0.0,2025-03-24
2025-03-24 10:43:00-04:00,5803.0,5805.25,5802.0,5804.75,2225,0.0,0.0,2025-03-24
2025-03-24 10:44:00-04:00,5804.75,5804.75,5801.5,5803.0,2428,0.0,0.0,2025-03-24
2025-03-24 10:45:00-04:00,5803.0,5804.25,5802.75,5804.25,1511,0.0,0.0,2025-03-24
2025-03-24 10:46:00-04:00,5804.5,5806.75,5804.25,5806.5,2711,0.0,0.0,2025-03-24
2025-03-24 10:47:00-04:00,5806.0,5807.0,5805.25,5806.75,2444,0.0,0.0,2025-03-24
2025-03-24 10:48:00-04:00,5806.75,5808.75,5806.75,5808.25,3492,0.0,0.0,2025-03-24
2025-03-24 10:49:00-04:00,5808.25,5811.0,5808.0,5810.5,5163,0.0,0.0,2025-03-24
2025-03-24 10:50:00-04:00,5810.5,5811.5,5810.0,5810.5,5398,0.0,0.0,2025-03-24
2025-03-24 10:51:00-04:00,5810.5,5811.5,5810.0,5810.5,2440,0.0,0.0,2025-03-24
2025-03-24 10:52:00-04:00,5810.5,5811.5,5810.25,5811.0,2323,0.0,0.0,2025-03-24
2025-03-24 10:53:00-04:00,5811.25,5811.25,5809.5,5811.0,2669,0.0,0.0,2025-03-24
2025-03-24 10:54:00-04:00,5811.0,5811.0,5810.25,5810.75,1342,0.0,0.0,2025-03-24
2025-03-24 10:55:00-04:00,5810.75,5811.25,5809.25,5810.25,2662,0.0,0.0,2025-03-24
2025-03-24 10:56:00-04:00,5810.25,5810.25,5809.25,5809.5,1410,0.0,0.0,2025-03-24
2025-03-24 10:57:00-04:00,5809.25,5810.25,5808.25,5810.0,2234,0.0,0.0,2025-03-24
2025-03-24 10:58:00-04:00,5810.0,5810.5,5808.75,5809.0,1491,0.0,0.0,2025-03-24
2025-03-24 10:59:00-04:00,5809.25,5810.75,5808.75,5810.25,2010,0.0,0.0,2025-03-24
2025-03-24 11:00:00-04:00,5810.5,5811.0,5809.5,5809.5,2476,0.0,0.0,2025-03-24
2025-03-24 11:01:00-04:00,5809.5,5810.25,5808.75,5809.0,2313,0.0,0.0,2025-03-24
2025-03-24 11:02:00-04:00,5809.25,5810.5,5805.5,5807.75,5896,0.0,0.0,2025-03-24
2025-03-24 11:03:00-04:00,5807.75,5810.75,5807.5,5810.5,2344,0.0,0.0,2025-03-24
2025-03-24 11:04:00-04:00,5810.5,5811.25,5809.5,5810.75,1873,0.0,0.0,2025-03-24
2025-03-24 11:05:00-04:00,5810.75,5811.25,5810.25,5811.0,1384,0.0,0.0,2025-03-24
2025-03-24 11:06:00-04:00,5811.25,5813.0,5811.0,5812.5,3266,0.0,0.0,2025-03-24
2025-03-24 11:07:00-04:00,5812.75,5815.0,5812.5,5814.25,2922,0.0,0.0,2025-03-24
2025-03-24 11:08:00-04:00,5814.5,5814.75,5812.75,5813.5,1924,0.0,0.0,2025-03-24
2025-03-24 11:09:00-04:00,5813.5,5814.0,5812.75,5813.0,1519,0.0,0.0,2025-03-24
2025-03-24 11:10:00-04:00,5813.0,5813.5,5812.25,5812.5,2382,0.0,0.0,2025-03-24
2025-03-24 11:11:00-04:00,5813.0,5814.25,5811.25,5812.5,2523,0.0,0.0,2025-03-24
2025-03-24 11:12:00-04:00,5812.5,5813.5,5811.5,5813.0,1737,0.0,0.0,2025-03-24
2025-03-24 11:13:00-04:00,5813.25,5814.0,5812.75,5813.75,1149,0.0,0.0,2025-03-24
2025-03-24 11:14:00-04:00,5813.75,5813.75,5811.75,5812.5,1389,0.0,0.0,2025-03-24
2025-03-24 11:15:00-04:00,5812.75,5813.5,5812.0,5813.25,1528,0.0,0.0,2025-03-24
2025-03-24 11:16:00-04:00,5813.5,5814.25,5812.75,5814.0,1426,0.0,0.0,2025-03-24
2025-03-24 11:17:00-04:00,5814.0,5815.0,5813.5,5814.5,1655,0.0,0.0,2025-03-24
2025-03-24 11:18:00-04:00,5814.25,5814.75,5813.75,5814.0,1154,0.0,0.0,2025-03-24
2025-03-24 11:19:00-04:00,5814.0,5814.5,5813.0,5813.75,1325,0.0,0.0,2025-03-24
2025-03-24 11:20:00-04:00,5813.75,5815.0,5813.5,5813.75,961,0.0,0.0,2025-03-24
2025-03-24 11:21:00-04:00,5813.75,5814.5,5812.5,5812.75,1427,0.0,0.0,2025-03-24
2025-03-24 11:22:00-04:00,5812.5,5813.0,5811.75,5812.5,1678,0.0,0.0,2025-03-24
2025-03-24 11:23:00-04:00,5812.75,5814.0,5812.25,5813.25,1369,0.0,0.0,2025-03-24
2025-03-24 11:24:00-04:00,5813.25,5814.0,5812.5,5812.5,1189,0.0,0.0,2025-03-24
2025-03-24 11:25:00-04:00,5813.0,5813.0,5811.5,5812.0,1663,0.0,0.0,2025-03-24
2025-03-24 11:26:00-04:00,5812.25,5812.75,5810.5,5811.25,2049,0.0,0.0,2025-03-24
2025-03-24 11:27:00-04:00,5811.0,5811.0,5809.5,5810.5,2021,0.0,0.0,2025-03-24
2025-03-24 11:28:00-04:00,5810.5,5811.75,5809.5,5811.5,2016,0.0,0.0,2025-03-24
2025-03-24 11:29:00-04:00,5811.75,5812.5,5811.25,5812.25,1368,0.0,0.0,2025-03-24
2025-03-24 11:30:00-04:00,5812.25,5812.25,5809.25,5810.5,1913,0.0,0.0,2025-03-24
2025-03-24 11:31:00-04:00,5810.5,5810.75,5808.75,5809.25,1700,0.0,0.0,2025-03-24
2025-03-24 11:32:00-04:00,5809.25,5810.5,5809.25,5809.75,1851,0.0,0.0,2025-03-24
2025-03-24 11:33:00-04:00,5809.75,5811.0,5809.5,5810.5,1776,0.0,0.0,2025-03-24
2025-03-24 11:34:00-04:00,5810.25,5811.25,5809.75,5811.25,1444,0.0,0.0,2025-03-24
2025-03-24 11:35:00-04:00,5811.25,5813.0,5811.0,5812.5,2438,0.0,0.0,2025-03-24
2025-03-24 11:36:00-04:00,5812.25,5812.75,5811.5,5812.0,1495,0.0,0.0,2025-03-24
2025-03-24 11:37:00-04:00,5812.0,5812.25,5808.75,5809.5,2789,0.0,0.0,2025-03-24
2025-03-24 11:38:00-04:00,5809.5,5809.75,5808.25,5808.75,2187,0.0,0.0,2025-03-24
2025-03-24 11:39:00-04:00,5808.5,5808.75,5807.0,5807.5,2423,0.0,0.0,2025-03-24
2025-03-24 11:40:00-04:00,5807.5,5809.0,5806.75,5807.25,2645,0.0,0.0,2025-03-24
2025-03-24 11:41:00-04:00,5807.25,5808.5,5807.0,5808.0,1049,0.0,0.0,2025-03-24
2025-03-24 11:42:00-04:00,5808.25,5809.25,5807.25,5807.5,1597,0.0,0.0,2025-03-24
2025-03-24 11:43:00-04:00,5807.5,5809.25,5806.5,5808.75,2540,0.0,0.0,2025-03-24
2025-03-24 11:44:00-04:00,5808.75,5808.75,5807.5,5808.5,1655,0.0,0.0,2025-03-24
2025-03-24 11:45:00-04:00,5808.75,5809.5,5808.0,5809.0,1903,0.0,0.0,2025-03-24
2025-03-24 11:46:00-04:00,5809.25,5810.75,5808.75,5810.5,2296,0.0,0.0,2025-03-24
2025-03-24 11:47:00-04:00,5810.75,5811.0,5809.75,5810.25,1396,0.0,0.0,2025-03-24
2025-03-24 11:48:00-04:00,5810.25,5810.25,5808.75,5808.75,1360,0.0,0.0,2025-03-24
2025-03-24 11:49:00-04:00,5809.0,5809.0,5807.0,5807.5,1967,0.0,0.0,2025-03-24
2025-03-24 11:50:00-04:00,5807.75,5808.5,5807.5,5808.25,1161,0.0,0.0,2025-03-24
2025-03-24 11:51:00-04:00,5808.25,5810.75,5808.25,5810.5,2040,0.0,0.0,2025-03-24
2025-03-24 11:52:00-04:00,5810.25,5812.25,5809.75,5812.0,1728,0.0,0.0,2025-03-24
2025-03-24 11:53:00-04:00,5812.25,5813.5,5811.75,5812.75,2473,0.0,0.0,2025-03-24
2025-03-24 11:54:00-04:00,5813.0,5813.5,5812.75,5813.25,1037,0.0,0.0,2025-03-24
2025-03-24 11:55:00-04:00,5813.25,5814.25,5812.75,5814.0,1395,0.0,0.0,2025-03-24
2025-03-24 11:56:00-04:00,5814.0,5814.25,5812.75,5813.25,1338,0.0,0.0,2025-03-24
2025-03-24 11:57:00-04:00,5813.5,5813.5,5812.5,5813.0,1622,0.0,0.0,2025-03-24
2025-03-24 11:58:00-04:00,5813.25,5814.25,5812.5,5813.5,1393,0.0,0.0,2025-03-24
2025-03-24 11:59:00-04:00,5813.5,5814.0,5813.0,5814.0,1441,0.0,0.0,2025-03-24
2025-03-24 12:00:00-04:00,5813.75,5815.0,5813.0,5814.5,2010,0.0,0.0,2025-03-24
2025-03-24 12:01:00-04:00,5814.75,5815.75,5813.5,5814.5,2577,0.0,0.0,2025-03-24
2025-03-24 12:02:00-04:00,5814.5,5814.5,5812.25,5813.75,2668,0.0,0.0,2025-03-24
2025-03-24 12:03:00-04:00,5814.0,5815.0,5813.25,5814.5,1303,0.0,0.0,2025-03-24
2025-03-24 12:04:00-04:00,5814.5,5815.25,5814.0,5814.75,1036,0.0,0.0,2025-03-24
2025-03-24 12:05:00-04:00,5815.0,5816.75,5814.75,5816.75,2504,0.0,0.0,2025-03-24
2025-03-24 12:06:00-04:00,5816.75,5818.75,5816.5,5818.75,3512,0.0,0.0,2025-03-24
2025-03-24 12:07:00-04:00,5818.75,5819.25,5818.0,5818.25,2079,0.0,0.0,2025-03-24
2025-03-24 12:08:00-04:00,5818.25,5819.0,5817.75,5818.0,1510,0.0,0.0,2025-03-24
2025-03-24 12:09:00-04:00,5817.75,5818.0,5816.75,5817.5,1678,0.0,0.0,2025-03-24
2025-03-24 12:10:00-04:00,5817.25,5818.5,5816.75,5817.5,1558,0.0,0.0,2025-03-24
2025-03-24 12:11:00-04:00,5817.75,5818.0,5816.0,5816.75,2013,0.0,0.0,2025-03-24
2025-03-24 12:12:00-04:00,5816.75,5817.5,5815.75,5816.5,2092,0.0,0.0,2025-03-24
2025-03-24 12:13:00-04:00,5816.5,5816.75,5815.5,5816.5,1019,0.0,0.0,2025-03-24
2025-03-24 12:14:00-04:00,5816.5,5817.5,5816.25,5817.25,1118,0.0,0.0,2025-03-24
2025-03-24 12:15:00-04:00,5817.25,5818.0,5816.25,5817.5,1644,0.0,0.0,2025-03-24
2025-03-24 12:16:00-04:00,5817.5,5817.75,5815.5,5816.5,1573,0.0,0.0,2025-03-24
2025-03-24 12:17:00-04:00,5816.75,5816.75,5813.5,5814.25,3194,0.0,0.0,2025-03-24
2025-03-24 12:18:00-04:00,5814.25,5815.0,5813.75,5814.0,1994,0.0,0.0,2025-03-24
2025-03-24 12:19:00-04:00,5814.0,5815.0,5813.0,5813.5,2212,0.0,0.0,2025-03-24
2025-03-24 12:20:00-04:00,5813.75,5814.0,5812.75,5813.75,1406,0.0,0.0,2025-03-24
2025-03-24 12:21:00-04:00,5813.75,5815.75,5813.5,5815.0,1506,0.0,0.0,2025-03-24
2025-03-24 12:22:00-04:00,5814.75,5816.75,5814.75,5816.75,1434,0.0,0.0,2025-03-24
2025-03-24 12:23:00-04:00,5816.75,5817.0,5815.5,5815.75,1126,0.0,0.0,2025-03-24
2025-03-24 12:24:00-04:00,5816.0,5817.0,5815.25,5817.0,1108,0.0,0.0,2025-03-24
2025-03-24 12:25:00-04:00,5816.75,5816.75,5811.0,5811.5,5610,0.0,0.0,2025-03-24
2025-03-24 12:26:00-04:00,5810.75,5812.5,5807.25,5809.5,15517,0.0,0.0,2025-03-24
2025-03-24 12:27:00-04:00,5809.25,5812.0,5807.5,5810.75,5566,0.0,0.0,2025-03-24
2025-03-24 12:28:00-04:00,5811.0,5813.75,5810.25,5810.5,3766,0.0,0.0,2025-03-24
2025-03-24 12:29:00-04:00,5810.75,5811.0,5807.5,5807.75,3936,0.0,0.0,2025-03-24
2025-03-24 12:30:00-04:00,5807.75,5808.5,5804.5,5808.0,5741,0.0,0.0,2025-03-24
2025-03-24 12:31:00-04:00,5808.0,5810.25,5807.25,5808.0,3867,0.0,0.0,2025-03-24
2025-03-24 12:32:00-04:00,5807.75,5808.25,5806.5,5807.5,1990,0.0,0.0,2025-03-24
2025-03-24 12:33:00-04:00,5807.5,5808.0,5806.0,5807.25,2111,0.0,0.0,2025-03-24
2025-03-24 12:34:00-04:00,5807.5,5810.25,5806.75,5809.5,3314,0.0,0.0,2025-03-24
2025-03-24 12:35:00-04:00,5809.25,5811.0,5809.0,5810.25,3350,0.0,0.0,2025-03-24
2025-03-24 12:36:00-04:00,5809.5,5810.75,5808.5,5809.5,2015,0.0,0.0,2025-03-24
2025-03-24 12:37:00-04:00,5809.25,5810.0,5807.0,5807.5,2007,0.0,0.0,2025-03-24
2025-03-24 12:38:00-04:00,5807.5,5809.0,5807.25,5808.5,1588,0.0,0.0,2025-03-24
2025-03-24 12:39:00-04:00,5808.5,5808.5,5805.75,5806.25,2659,0.0,0.0,2025-03-24
2025-03-24 12:40:00-04:00,5806.25,5807.0,5804.75,5805.0,1983,0.0,0.0,2025-03-24
2025-03-24 12:41:00-04:00,5804.5,5805.25,5802.75,5803.0,3586,0.0,0.0,2025-03-24
2025-03-24 12:42:00-04:00,5803.0,5804.5,5802.5,5804.25,3450,0.0,0.0,2025-03-24
2025-03-24 12:43:00-04:00,5804.25,5806.25,5803.5,5805.5,2596,0.0,0.0,2025-03-24
2025-03-24 12:44:00-04:00,5805.5,5807.5,5805.0,5807.0,2208,0.0,0.0,2025-03-24
2025-03-24 12:45:00-04:00,5807.0,5809.5,5806.75,5808.75,2970,0.0,0.0,2025-03-24
2025-03-24 12:46:00-04:00,5809.0,5810.0,5808.5,5808.75,2669,0.0,0.0,2025-03-24
2025-03-24 12:47:00-04:00,5808.75,5810.5,5808.5,5808.5,2240,0.0,0.0,2025-03-24
2025-03-24 12:48:00-04:00,5808.75,5810.0,5808.5,5809.25,1297,0.0,0.0,2025-03-24
2025-03-24 12:49:00-04:00,5809.25,5809.25,5807.0,5808.5,1717,0.0,0.0,2025-03-24
2025-03-24 12:50:00-04:00,5808.5,5810.0,5808.0,5808.25,2205,0.0,0.0,2025-03-24
2025-03-24 12:51:00-04:00,5808.25,5808.75,5806.5,5806.75,1692,0.0,0.0,2025-03-24
2025-03-24 12:52:00-04:00,5807.0,5808.0,5806.5,5807.5,1007,0.0,0.0,2025-03-24
2025-03-24 12:53:00-04:00,5807.75,5808.5,5807.25,5807.75,1728,0.0,0.0,2025-03-24
2025-03-24 12:54:00-04:00,5807.75,5808.25,5807.25,5807.75,1450,0.0,0.0,2025-03-24
2025-03-24 12:55:00-04:00,5807.75,5808.25,5807.0,5807.25,1101,0.0,0.0,2025-03-24
2025-03-24 12:56:00-04:00,5807.25,5807.25,5804.5,5805.0,3238,0.0,0.0,2025-03-24
2025-03-24 12:57:00-04:00,5805.25,5806.0,5804.5,5805.0,1469,0.0,0.0,2025-03-24
2025-03-24 12:58:00-04:00,5805.0,5805.5,5804.25,5804.75,959,0.0,0.0,2025-03-24
2025-03-24 12:59:00-04:00,5805.0,5807.5,5804.75,5806.0,1343,0.0,0.0,2025-03-24
2025-03-24 13:00:00-04:00,5806.25,5807.0,5805.0,5806.0,1873,0.0,0.0,2025-03-24
2025-03-24 13:01:00-04:00,5806.0,5806.25,5804.0,5806.0,2219,0.0,0.0,2025-03-24
2025-03-24 13:02:00-04:00,5806.0,5806.0,5803.0,5804.0,2005,0.0,0.0,2025-03-24
2025-03-24 13:03:00-04:00,5804.25,5805.75,5803.25,5805.0,1318,0.0,0.0,2025-03-24
2025-03-24 13:04:00-04:00,5805.5,5805.5,5803.5,5803.5,1867,0.0,0.0,2025-03-24
2025-03-24 13:05:00-04:00,5803.25,5804.5,5802.75,5803.25,2534,0.0,0.0,2025-03-24
2025-03-24 13:06:00-04:00,5803.5,5805.0,5802.75,5804.75,1633,0.0,0.0,2025-03-24
2025-03-24 13:07:00-04:00,5805.0,5806.25,5804.0,5805.0,1845,0.0,0.0,2025-03-24
2025-03-24 13:08:00-04:00,5805.0,5805.0,5802.25,5803.0,1588,0.0,0.0,2025-03-24
2025-03-24 13:09:00-04:00,5802.5,5803.5,5802.0,5802.5,1982,0.0,0.0,2025-03-24
2025-03-24 13:10:00-04:00,5802.75,5803.75,5801.5,5803.5,2545,0.0,0.0,2025-03-24
2025-03-24 13:11:00-04:00,5803.75,5804.25,5801.5,5801.75,1593,0.0,0.0,2025-03-24
2025-03-24 13:12:00-04:00,5801.75,5802.25,5801.0,5801.75,2012,0.0,0.0,2025-03-24
2025-03-24 13:13:00-04:00,5801.75,5802.0,5800.0,5800.5,2063,0.0,0.0,2025-03-24
2025-03-24 13:14:00-04:00,5800.0,5801.25,5800.0,5801.0,1930,0.0,0.0,2025-03-24
2025-03-24 13:15:00-04:00,5801.0,5801.25,5800.0,5800.5,3649,0.0,0.0,2025-03-24
2025-03-24 13:16:00-04:00,5800.5,5803.0,5800.25,5802.25,3054,0.0,0.0,2025-03-24
2025-03-24 13:17:00-04:00,5802.0,5804.75,5801.75,5802.75,3446,0.0,0.0,2025-03-24
2025-03-24 13:18:00-04:00,5802.5,5802.75,5801.5,5802.0,1491,0.0,0.0,2025-03-24
2025-03-24 13:19:00-04:00,5802.25,5803.25,5801.25,5801.5,1655,0.0,0.0,2025-03-24
2025-03-24 13:20:00-04:00,5801.25,5802.0,5798.5,5800.75,4478,0.0,0.0,2025-03-24
2025-03-24 13:21:00-04:00,5800.25,5802.25,5800.0,5802.0,1562,0.0,0.0,2025-03-24
2025-03-24 13:22:00-04:00,5802.0,5803.75,5801.75,5803.25,2005,0.0,0.0,2025-03-24
2025-03-24 13:23:00-04:00,5803.0,5803.5,5802.0,5802.25,1513,0.0,0.0,2025-03-24
2025-03-24 13:24:00-04:00,5802.0,5802.75,5801.25,5801.75,1453,0.0,0.0,2025-03-24
2025-03-24 13:25:00-04:00,5801.75,5803.25,5801.5,5802.25,1405,0.0,0.0,2025-03-24
2025-03-24 13:26:00-04:00,5802.5,5803.5,5802.0,5802.5,1493,0.0,0.0,2025-03-24
2025-03-24 13:27:00-04:00,5802.5,5803.0,5801.0,5802.25,1526,0.0,0.0,2025-03-24
2025-03-24 13:28:00-04:00,5802.25,5803.5,5802.0,5803.25,928,0.0,0.0,2025-03-24
2025-03-24 13:29:00-04:00,5803.25,5805.5,5803.25,5805.0,2848,0.0,0.0,2025-03-24
2025-03-24 13:30:00-04:00,5805.25,5807.75,5804.75,5807.75,4105,0.0,0.0,2025-03-24
2025-03-24 13:31:00-04:00,5807.75,5808.0,5805.0,5806.0,2596,0.0,0.0,2025-03-24
2025-03-24 13:32:00-04:00,5806.25,5807.75,5806.0,5806.75,1648,0.0,0.0,2025-03-24
2025-03-24 13:33:00-04:00,5806.75,5808.25,5806.5,5808.0,1445,0.0,0.0,2025-03-24
2025-03-24 13:34:00-04:00,5808.0,5808.75,5806.5,5806.75,1455,0.0,0.0,2025-03-24
2025-03-24 13:35:00-04:00,5806.75,5806.75,5804.25,5805.75,2195,0.0,0.0,2025-03-24
2025-03-24 13:36:00-04:00,5805.5,5807.5,5805.0,5807.0,1639,0.0,0.0,2025-03-24
2025-03-24 13:37:00-04:00,5807.0,5807.25,5806.25,5806.75,1095,0.0,0.0,2025-03-24
2025-03-24 13:38:00-04:00,5806.75,5808.25,5806.5,5808.0,1154,0.0,0.0,2025-03-24
2025-03-24 13:39:00-04:00,5808.25,5808.5,5807.5,5807.75,1058,0.0,0.0,2025-03-24
2025-03-24 13:40:00-04:00,5807.5,5808.25,5807.0,5807.5,1314,0.0,0.0,2025-03-24
2025-03-24 13:41:00-04:00,5807.25,5807.5,5805.0,5807.25,1429,0.0,0.0,2025-03-24
2025-03-24 13:42:00-04:00,5807.0,5807.25,5804.0,5804.5,1361,0.0,0.0,2025-03-24
2025-03-24 13:43:00-04:00,5804.5,5805.25,5803.25,5804.25,2016,0.0,0.0,2025-03-24
2025-03-24 13:44:00-04:00,5804.25,5805.25,5804.0,5804.75,1040,0.0,0.0,2025-03-24
2025-03-24 13:45:00-04:00,5804.75,5805.5,5804.0,5805.0,1002,0.0,0.0,2025-03-24
2025-03-24 13:46:00-04:00,5804.75,5806.5,5804.25,5806.0,1331,0.0,0.0,2025-03-24
2025-03-24 13:47:00-04:00,5806.0,5806.25,5804.75,5805.5,1294,0.0,0.0,2025-03-24
2025-03-24 13:48:00-04:00,5805.5,5806.0,5804.25,5805.0,1925,0.0,0.0,2025-03-24
2025-03-24 13:49:00-04:00,5805.0,5806.0,5805.0,5805.75,908,0.0,0.0,2025-03-24
2025-03-24 13:50:00-04:00,5806.0,5807.0,5805.5,5806.0,1297,0.0,0.0,2025-03-24
2025-03-24 13:51:00-04:00,5806.0,5807.5,5805.0,5807.5,1018,0.0,0.0,2025-03-24
2025-03-24 13:52:00-04:00,5807.5,5808.25,5806.5,5806.5,1008,0.0,0.0,2025-03-24
2025-03-24 13:53:00-04:00,5806.75,5807.0,5805.0,5805.25,1268,0.0,0.0,2025-03-24
2025-03-24 13:54:00-04:00,5805.25,5805.5,5803.75,5805.0,1559,0.0,0.0,2025-03-24
2025-03-24 13:55:00-04:00,5805.25,5806.0,5804.0,5804.25,1360,0.0,0.0,2025-03-24
2025-03-24 13:56:00-04:00,5804.0,5804.5,5803.0,5804.25,1250,0.0,0.0,2025-03-24
2025-03-24 13:57:00-04:00,5804.25,5804.5,5802.75,5803.25,1065,0.0,0.0,2025-03-24
2025-03-24 13:58:00-04:00,5803.25,5803.5,5802.5,5802.75,1301,0.0,0.0,2025-03-24
2025-03-24 13:59:00-04:00,5802.75,5806.0,5802.75,5805.75,1866,0.0,0.0,2025-03-24
2025-03-24 14:00:00-04:00,5805.75,5806.25,5804.5,5805.0,2003,0.0,0.0,2025-03-24
2025-03-24 14:01:00-04:00,5804.75,5805.0,5801.25,5801.75,2347,0.0,0.0,2025-03-24
2025-03-24 14:02:00-04:00,5800.5,5801.0,5799.75,5800.25,2575,0.0,0.0,2025-03-24
2025-03-24 14:03:00-04:00,5799.75,5800.25,5796.75,5796.75,4219,0.0,0.0,2025-03-24
2025-03-24 14:04:00-04:00,5796.75,5798.0,5795.25,5798.0,3783,0.0,0.0,2025-03-24
2025-03-24 14:05:00-04:00,5797.5,5800.5,5797.25,5800.25,2571,0.0,0.0,2025-03-24
2025-03-24 14:06:00-04:00,5800.25,5801.5,5800.0,5800.25,1784,0.0,0.0,2025-03-24
2025-03-24 14:07:00-04:00,5800.25,5801.25,5798.5,5800.5,1752,0.0,0.0,2025-03-24
2025-03-24 14:08:00-04:00,5800.5,5801.5,5799.0,5799.0,1332,0.0,0.0,2025-03-24
2025-03-24 14:09:00-04:00,5799.25,5800.5,5798.25,5800.0,1864,0.0,0.0,2025-03-24
2025-03-24 14:10:00-04:00,5799.75,5799.75,5797.75,5798.0,1446,0.0,0.0,2025-03-24
2025-03-24 14:11:00-04:00,5797.75,5799.25,5797.5,5799.25,1476,0.0,0.0,2025-03-24
2025-03-24 14:12:00-04:00,5799.25,5799.5,5798.5,5799.25,784,0.0,0.0,2025-03-24
2025-03-24 14:13:00-04:00,5799.5,5800.25,5798.5,5799.0,1610,0.0,0.0,2025-03-24
2025-03-24 14:14:00-04:00,5799.0,5799.25,5797.75,5798.0,1340,0.0,0.0,2025-03-24
2025-03-24 14:15:00-04:00,5798.0,5799.25,5796.75,5799.0,1634,0.0,0.0,2025-03-24
2025-03-24 14:16:00-04:00,5798.75,5799.5,5798.0,5799.0,1324,0.0,0.0,2025-03-24
2025-03-24 14:17:00-04:00,5799.0,5801.25,5799.0,5800.25,2164,0.0,0.0,2025-03-24
2025-03-24 14:18:00-04:00,5800.25,5800.25,5799.25,5800.0,1567,0.0,0.0,2025-03-24
2025-03-24 14:19:00-04:00,5799.75,5800.0,5798.5,5798.75,1225,0.0,0.0,2025-03-24
2025-03-24 14:20:00-04:00,5798.75,5799.5,5797.5,5797.5,1433,0.0,0.0,2025-03-24
2025-03-24 14:21:00-04:00,5797.5,5799.5,5797.5,5799.0,1532,0.0,0.0,2025-03-24
2025-03-24 14:22:00-04:00,5799.0,5799.75,5797.5,5797.75,898,0.0,0.0,2025-03-24
2025-03-24 14:23:00-04:00,5797.75,5798.25,5796.25,5797.75,1439,0.0,0.0,2025-03-24
2025-03-24 14:24:00-04:00,5798.0,5798.5,5797.25,5797.25,1183,0.0,0.0,2025-03-24
2025-03-24 14:25:00-04:00,5797.0,5797.25,5795.25,5796.25,1957,0.0,0.0,2025-03-24
